title, category, price, city, available
'Соус Терияки SEN SOY', Бакалея, 920, Шымкент, В наличии
'Напиток Соевое Молоко Ваниль БИО', Бакалея, 1400, Шымкент, В наличии
'Перец горошком "Mix 4 перца"', Бакалея, 5100, Шымкент, В наличии
'Спагетти Di Martino', Бакалея, 1600, Шымкент, В наличии
'Приправа для Паэльи Carmencita Marinera', Бакалея, 1400, Шымкент, В наличии
'Оливки Микс Le Bonta', Бакалея, 2500, Шымкент, В наличии
'Приправа Средиземнорский Микс, Carmencita', Бакалея, 3500, Шымкент, В наличии
'Кокосовое Молоко AROY-D 1L', Бакалея, 2000, Шымкент, В наличии
'Фисташковая Паста Alicos', Бакалея, 4500, Шымкент, В наличии
'Соус Хрен-васаби Sen Soy', Бакалея, 800, Шымкент, В наличии
'Бальзамический Крем с Малиной, Giuseppe Giusti, 150 мл.', Бакалея, 3300, Шымкент, В наличии
'Цитрусовая заправка SEN SOY', Бакалея, 475, Шымкент, В наличии
'Том Ям Паста AROY-D', Бакалея, 1600, Шымкент, В наличии
'Соус TABASCO Original red', Бакалея, 1800, Шымкент, В наличии
'Паста PENNE RIGATE Di Martino', Бакалея, 1600, Шымкент, В наличии
'Соус из черного трюфеля Salsa Nero Tartufi Organic', Бакалея, 4800, Шымкент, В наличии
'Миндальная Паста', Бакалея, 4500, Шымкент, В наличии
'Имбирная Заправка SEN SOY', Бакалея, 475, Шымкент, В наличии
'Лапша яичная EGG, Sen-Soy', Бакалея, 925, Шымкент, В наличии
'Брускетта Микс с Баклажаном', Бакалея, 2500, Шымкент, В наличии
'Соус с Базиликом Le Bonta', Бакалея, 1700, Шымкент, В наличии
'Паста Tofette Di Martino', Бакалея, 1600, Шымкент, В наличии
'Каперсы на веточке Le Bonta', Бакалея, 2300, Шымкент, В наличии
'Грибной Микс Le Bonta', Бакалея, 2500, Шымкент, В наличии
'Брускетта Микс с помидорами и сладким перцем', Бакалея, 2500, Шымкент, В наличии
'Оливки фиолетовые "LECCINO" Le Bonta', Бакалея, 2500, Шымкент, В наличии
'Оливковое масло с  черным трюфелем 100 мл Olive Oil with black truffle', Бакалея, 4000, Шымкент, В наличии
'Артишок со стеблями All Romana', Бакалея, 4000, Шымкент, В наличии
'Вермишель фунчоза Sen-Soy', Бакалея, 1100, Шымкент, В наличии
'Оливковое масло с белым трюфелем Olive Oil with white truffle', Бакалея, 4000, Шымкент, В наличии
'Паста Оливковые Листья', Бакалея, 2000, Шымкент, В наличии
'Брускетта Микс с Базиликом', Бакалея, 2500, Шымкент, В наличии
'Джем из Сицилийского Апельсина, 110 гр', Бакалея, 1600, Шымкент, В наличии
'Соус "Терияки"PEARL RIVER', Бакалея, 1300, Шымкент, В наличии
'Паста Том Ям с растительным маслом REAL THAI', Бакалея, 1600, Шымкент, В наличии
'Шампиньоны на гриле Le Bonta', Бакалея, 2500, Шымкент, В наличии
'Приправа для Паэльи с шафраном Carmencita', Бакалея, 1400, Шымкент, В наличии
'Макароны ракушки Orecciette Tricolore', Бакалея, 2000, Шымкент, В наличии
'Ломтики черного трюфеля в рассоле Truffle slices Organic', Бакалея, 10600, Шымкент, В наличии
'Оливки Зеленые Le Bonta большая банка', Бакалея, 9500, Шымкент, В наличии
'Бальзамический Крем с Инжиром 150 мл.', Бакалея, 3300, Шымкент, В наличии
'Напиток Миндальное Молоко 8%', Бакалея, 2800, Шымкент, В наличии
'Бальзамический Крем с грибами 150 мл.', Бакалея, 3300, Шымкент, В наличии
'Вяленые Помидоры в Оливковом Масле Alicos', Бакалея, 3000, Шымкент, В наличии
'Бальзамический Крем Бианка, Giuseppe Giusti, 150 мл.', Бакалея, 3300, Шымкент, В наличии
'Трюфель черный целый в рассоле Whole Black Truffle in brine', Бакалея, 8500, Шымкент, В наличии
'Сальса Соус из Черного трюфеля', Бакалея, 4800, Шымкент, В наличии
